,Unnamed: 0,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
1398,12470,2020,15,williams,0.0,0.0,10.0
1399,12471,2020,16,mercedes,533.0,13.0,1.0
1400,12472,2020,16,red_bull,274.0,1.0,2.0
1401,12473,2020,16,racing_point,154.0,0.0,4.0
1402,12474,2020,16,mclaren,171.0,0.0,3.0
1403,12475,2020,16,renault,144.0,0.0,5.0
1404,12476,2020,16,ferrari,131.0,0.0,6.0
1405,12477,2020,16,alphatauri,97.0,1.0,7.0
1406,12478,2020,16,alfa,8.0,0.0,8.0
1407,12479,2020,16,haas,3.0,0.0,9.0
1408,12480,2020,16,williams,0.0,0.0,10.0
1409,12481,2020,17,mercedes,540.0,13.0,1.0
1410,12482,2020,17,red_bull,282.0,1.0,2.0
1411,12483,2020,17,mclaren,184.0,0.0,4.0
1412,12484,2020,17,racing_point,194.0,1.0,3.0
1413,12485,2020,17,renault,172.0,0.0,5.0
1414,12486,2020,17,ferrari,131.0,0.0,6.0
1415,12487,2020,17,alphatauri,103.0,1.0,7.0
1416,12488,2020,17,alfa,8.0,0.0,8.0
1417,12489,2020,17,haas,3.0,0.0,9.0
1418,12490,2020,17,williams,0.0,0.0,10.0
1419,12491,2021,1,mercedes,0.0,0.0,0.0
1420,12492,2021,1,red_bull,0.0,0.0,0.0
1421,12493,2021,1,mclaren,0.0,0.0,0.0
1422,12494,2021,1,ferrari,0.0,0.0,0.0
1423,12495,2021,1,alphatauri,0.0,0.0,0.0
1424,12496,2021,1,aston_martin,0.0,0.0,0.0
1425,12497,2021,1,alfa,0.0,0.0,0.0
1426,12498,2021,1,alpine,0.0,0.0,0.0
1427,12499,2021,1,williams,0.0,0.0,0.0
1428,12500,2021,1,haas,0.0,0.0,0.0
1429,12501,2021,2,mercedes,41.0,1.0,1.0
1430,12502,2021,2,red_bull,28.0,0.0,2.0
1431,12503,2021,2,mclaren,18.0,0.0,3.0
1432,12504,2021,2,ferrari,12.0,0.0,4.0
1433,12505,2021,2,alphatauri,2.0,0.0,5.0
1434,12506,2021,2,aston_martin,1.0,0.0,6.0
1435,12507,2021,2,alpine,0.0,0.0,8.0
1436,12508,2021,2,alfa,0.0,0.0,7.0
1437,12509,2021,2,williams,0.0,0.0,9.0
1438,12510,2021,2,haas,0.0,0.0,10.0
1439,12511,2021,3,mercedes,60.0,1.0,1.0
1440,12512,2021,3,red_bull,53.0,1.0,2.0
1441,12513,2021,3,mclaren,41.0,0.0,3.0
1442,12514,2021,3,ferrari,34.0,0.0,4.0
1443,12515,2021,3,alpine,3.0,0.0,7.0
1444,12516,2021,3,alphatauri,8.0,0.0,5.0
1445,12517,2021,3,aston_martin,5.0,0.0,6.0
1446,12518,2021,3,alfa,0.0,0.0,8.0
1447,12519,2021,3,williams,0.0,0.0,9.0
1448,12520,2021,3,haas,0.0,0.0,10.0
1449,12521,2021,4,mercedes,101.0,2.0,1.0
1450,12522,2021,4,red_bull,83.0,1.0,2.0
1451,12523,2021,4,mclaren,53.0,0.0,3.0
1452,12524,2021,4,ferrari,42.0,0.0,4.0
1453,12525,2021,4,alpine,13.0,0.0,5.0
1454,12526,2021,4,alphatauri,9.0,0.0,6.0
1455,12527,2021,4,aston_martin,5.0,0.0,7.0
1456,12528,2021,4,alfa,0.0,0.0,8.0
1457,12529,2021,4,williams,0.0,0.0,9.0
1458,12530,2021,4,haas,0.0,0.0,10.0
1459,12531,2021,5,red_bull,112.0,1.0,2.0
1460,12532,2021,5,mercedes,141.0,3.0,1.0
1461,12533,2021,5,mclaren,65.0,0.0,3.0
1462,12534,2021,5,ferrari,60.0,0.0,4.0
1463,12535,2021,5,aston_martin,5.0,0.0,7.0
1464,12536,2021,5,alphatauri,10.0,0.0,6.0
1465,12537,2021,5,alpine,15.0,0.0,5.0
1466,12538,2021,5,alfa,0.0,0.0,8.0
1467,12539,2021,5,williams,0.0,0.0,9.0
1468,12540,2021,5,haas,0.0,0.0,10.0
1469,12541,2021,6,red_bull,149.0,2.0,1.0
1470,12542,2021,6,mercedes,148.0,3.0,2.0
1471,12543,2021,6,ferrari,78.0,0.0,4.0
1472,12544,2021,6,mclaren,80.0,0.0,3.0
1473,12545,2021,6,alphatauri,18.0,0.0,6.0
1474,12546,2021,6,aston_martin,19.0,0.0,5.0
1475,12547,2021,6,alpine,17.0,0.0,7.0
1476,12548,2021,6,alfa,1.0,0.0,8.0
1477,12549,2021,6,haas,0.0,0.0,10.0
1478,12550,2021,6,williams,0.0,0.0,9.0
1479,12551,2021,7,red_bull,174.0,3.0,1.0
1480,12552,2021,7,mercedes,148.0,3.0,2.0
1481,12553,2021,7,mclaren,92.0,0.0,4.0
1482,12554,2021,7,ferrari,94.0,0.0,3.0
1483,12555,2021,7,alphatauri,39.0,0.0,5.0
1484,12556,2021,7,aston_martin,37.0,0.0,6.0
1485,12557,2021,7,alpine,25.0,0.0,7.0
1486,12558,2021,7,alfa,2.0,0.0,8.0
1487,12559,2021,7,williams,0.0,0.0,10.0
1488,12560,2021,7,haas,0.0,0.0,9.0
1489,12561,2021,8,red_bull,215.0,4.0,1.0
1490,12562,2021,8,mercedes,178.0,3.0,2.0
1491,12563,2021,8,mclaren,110.0,0.0,3.0
1492,12564,2021,8,ferrari,94.0,0.0,4.0
1493,12565,2021,8,alphatauri,45.0,0.0,5.0
1494,12566,2021,8,aston_martin,40.0,0.0,6.0
1495,12567,2021,8,alpine,29.0,0.0,7.0
1496,12568,2021,8,alfa,2.0,0.0,8.0
1497,12569,2021,8,williams,0.0,0.0,9.0
1498,12570,2021,8,haas,0.0,0.0,10.0
1499,12571,2021,9,red_bull,252.0,5.0,1.0
1500,12572,2021,9,mercedes,212.0,3.0,2.0
1501,12573,2021,9,mclaren,120.0,0.0,3.0
1502,12574,2021,9,ferrari,108.0,0.0,4.0
1503,12575,2021,9,alphatauri,46.0,0.0,5.0
1504,12576,2021,9,aston_martin,44.0,0.0,6.0
1505,12577,2021,9,alpine,31.0,0.0,7.0
1506,12578,2021,9,alfa,2.0,0.0,8.0
1507,12579,2021,9,williams,0.0,0.0,9.0
1508,12580,2021,9,haas,0.0,0.0,10.0
1509,12581,2021,10,red_bull,286.0,6.0,1.0
1510,12582,2021,10,mercedes,242.0,3.0,2.0
1511,12583,2021,10,mclaren,141.0,0.0,3.0
1512,12584,2021,10,ferrari,122.0,0.0,4.0
1513,12585,2021,10,alphatauri,48.0,0.0,5.0
1514,12586,2021,10,aston_martin,44.0,0.0,6.0
1515,12587,2021,10,alpine,32.0,0.0,7.0
1516,12588,2021,10,alfa,2.0,0.0,8.0
1517,12589,2021,10,williams,0.0,0.0,9.0
1518,12590,2021,10,haas,0.0,0.0,10.0
1519,12591,2021,11,mercedes,285.0,4.0,2.0
1520,12592,2021,11,red_bull,289.0,6.0,1.0
1521,12593,2021,11,ferrari,148.0,0.0,4.0
1522,12594,2021,11,mclaren,163.0,0.0,3.0
1523,12595,2021,11,alpine,40.0,0.0,7.0
1524,12596,2021,11,alphatauri,49.0,0.0,5.0
1525,12597,2021,11,aston_martin,48.0,0.0,6.0
1526,12598,2021,11,williams,0.0,0.0,9.0
1527,12599,2021,11,alfa,2.0,0.0,8.0
1528,12600,2021,11,haas,0.0,0.0,10.0
1529,12601,2021,12,mercedes,303.0,4.0,1.0
1530,12602,2021,12,red_bull,291.0,6.0,2.0
1531,12603,2021,12,mclaren,163.0,0.0,4.0
1532,12604,2021,12,ferrari,163.0,0.0,3.0
1533,12605,2021,12,alpine,77.0,1.0,5.0
1534,12606,2021,12,alphatauri,68.0,0.0,6.0
1535,12607,2021,12,aston_martin,48.0,0.0,7.0
1536,12608,2021,12,williams,10.0,0.0,8.0
1537,12609,2021,12,alfa,3.0,0.0,9.0
1538,12610,2021,12,haas,0.0,0.0,10.0
1539,12611,2021,13,mercedes,0.0,4.0,1.0
1540,12612,2021,13,red_bull,0.0,7.0,2.0
1541,12613,2021,13,ferrari,0.0,0.0,4.0
1542,12614,2021,13,mclaren,169.0,0.0,3.0
1543,12615,2021,13,alpine,80.0,1.0,5.0
1544,12616,2021,13,alphatauri,72.0,0.0,6.0
1545,12617,2021,13,aston_martin,53.0,0.0,7.0
1546,12618,2021,13,williams,20.0,0.0,8.0
1547,12619,2021,13,alfa,3.0,0.0,9.0
1548,12620,2021,13,haas,0.0,0.0,10.0
1549,12621,2021,14,mercedes,0.0,4.0,1.0
1550,12622,2021,14,red_bull,0.0,8.0,2.0
1551,12623,2021,14,mclaren,170.0,0.0,4.0
1552,12624,2021,14,ferrari,0.0,0.0,3.0
1553,12625,2021,14,alpine,90.0,1.0,5.0
1554,12626,2021,14,alphatauri,84.0,0.0,6.0
1555,12627,2021,14,aston_martin,53.0,0.0,7.0
1556,12628,2021,14,williams,20.0,0.0,8.0
1557,12629,2021,14,alfa,3.0,0.0,9.0
1558,12630,2021,14,haas,0.0,0.0,10.0
1559,12631,2021,15,mercedes,0.0,4.0,1.0
1560,12632,2021,15,red_bull,0.0,8.0,2.0
1561,12633,2021,15,mclaren,215.0,1.0,3.0
1562,12634,2021,15,ferrari,0.0,0.0,4.0
1563,12635,2021,15,alpine,95.0,1.0,5.0
1564,12636,2021,15,alphatauri,84.0,0.0,6.0
1565,12637,2021,15,aston_martin,59.0,0.0,7.0
1566,12638,2021,15,williams,22.0,0.0,8.0
1567,12639,2021,15,alfa,3.0,0.0,9.0
1568,12640,2021,15,haas,0.0,0.0,10.0
1569,12641,2021,16,mercedes,0.0,5.0,1.0
1570,12642,2021,16,red_bull,0.0,8.0,2.0
1571,12643,2021,16,mclaren,234.0,1.0,3.0
1572,12644,2021,16,ferrari,0.0,0.0,4.0
1573,12645,2021,16,alpine,103.0,1.0,5.0
1574,12646,2021,16,alphatauri,84.0,0.0,6.0
1575,12647,2021,16,aston_martin,59.0,0.0,7.0
1576,12648,2021,16,williams,23.0,0.0,8.0
1577,12649,2021,16,alfa,7.0,0.0,9.0
1578,12650,2021,16,haas,0.0,0.0,10.0
1579,12651,2021,17,mercedes,0.0,6.0,1.0
1580,12652,2021,17,red_bull,0.0,8.0,2.0
1581,12653,2021,17,mclaren,240.0,1.0,3.0
1582,12654,2021,17,ferrari,0.0,0.0,4.0
1583,12655,2021,17,alpine,104.0,1.0,5.0
1584,12656,2021,17,alphatauri,92.0,0.0,6.0
1585,12657,2021,17,aston_martin,61.0,0.0,7.0
1586,12658,2021,17,williams,23.0,0.0,8.0
1587,12659,2021,17,alfa,7.0,0.0,9.0
1588,12660,2021,17,haas,0.0,0.0,10.0
1589,12661,2021,18,mercedes,0.0,6.0,1.0
1590,12662,2021,18,red_bull,0.0,9.0,2.0
1591,12663,2021,18,ferrari,0.0,0.0,4.0
1592,12664,2021,18,mclaren,254.0,1.0,3.0
1593,12665,2021,18,alpine,104.0,1.0,5.0
1594,12666,2021,18,alphatauri,94.0,0.0,6.0
1595,12667,2021,18,aston_martin,62.0,0.0,7.0
1596,12668,2021,18,williams,23.0,0.0,8.0
1597,12669,2021,18,alfa,7.0,0.0,9.0
1598,12670,2021,18,haas,0.0,0.0,10.0
1599,12671,2021,19,mercedes,0.0,6.0,1.0
1600,12672,2021,19,red_bull,0.0,10.0,2.0
1601,12673,2021,19,ferrari,0.0,0.0,3.0
1602,12674,2021,19,mclaren,255.0,1.0,4.0
1603,12675,2021,19,alpine,106.0,1.0,5.0
1604,12676,2021,19,alphatauri,106.0,0.0,6.0
1605,12677,2021,19,aston_martin,68.0,0.0,7.0
1606,12678,2021,19,williams,23.0,0.0,8.0
1607,12679,2021,19,alfa,11.0,0.0,9.0
1608,12680,2021,19,haas,0.0,0.0,10.0
1609,12681,2021,20,mercedes,0.0,7.0,1.0
1610,12682,2021,20,red_bull,0.0,10.0,2.0
1611,12683,2021,20,ferrari,0.0,0.0,3.0
1612,12684,2021,20,mclaren,256.0,1.0,4.0
1613,12685,2021,20,alpine,112.0,1.0,5.0
1614,12686,2021,20,alphatauri,112.0,0.0,6.0
1615,12687,2021,20,aston_martin,68.0,0.0,7.0
1616,12688,2021,20,williams,23.0,0.0,8.0
1617,12689,2021,20,alfa,11.0,0.0,9.0
1618,12690,2021,20,haas,0.0,0.0,10.0
1619,12691,2021,21,mercedes,0.0,8.0,1.0
1620,12692,2021,21,red_bull,0.0,10.0,2.0
1621,12693,2021,21,ferrari,0.0,0.0,3.0
1622,12694,2021,21,mclaren,258.0,1.0,4.0
1623,12695,2021,21,alpine,137.0,1.0,5.0
1624,12696,2021,21,alphatauri,112.0,0.0,6.0
1625,12697,2021,21,aston_martin,77.0,0.0,7.0
1626,12698,2021,21,williams,23.0,0.0,8.0
1627,12699,2021,21,alfa,11.0,0.0,9.0
1628,12700,2021,21,haas,0.0,0.0,10.0
1629,12701,2021,22,mercedes,0.0,9.0,1.0
1630,12702,2021,22,red_bull,0.0,10.0,2.0
1631,12703,2021,22,ferrari,0.0,0.0,3.0
1632,12704,2021,22,mclaren,269.0,1.0,4.0
1633,12705,2021,22,alpine,149.0,1.0,5.0
1634,12706,2021,22,alphatauri,120.0,0.0,6.0
1635,12707,2021,22,aston_martin,77.0,0.0,7.0
1636,12708,2021,22,williams,23.0,0.0,8.0
1637,12709,2021,22,alfa,13.0,0.0,9.0
1638,12710,2021,22,haas,0.0,0.0,10.0
1639,12711,2022,1,ferrari,0.0,0.0,0.0
1640,12712,2022,1,mercedes,0.0,0.0,0.0
1641,12713,2022,1,haas,0.0,0.0,0.0
1642,12714,2022,1,alfa,0.0,0.0,0.0
1643,12715,2022,1,alpine,0.0,0.0,0.0
1644,12716,2022,1,alphatauri,0.0,0.0,0.0
1645,12717,2022,1,aston_martin,0.0,0.0,0.0
1646,12718,2022,1,williams,0.0,0.0,0.0
1647,12719,2022,1,mclaren,0.0,0.0,0.0
1648,12720,2022,1,red_bull,0.0,0.0,0.0
1649,12721,2022,2,ferrari,44.0,1.0,1.0
1650,12722,2022,2,mercedes,27.0,0.0,2.0
1651,12723,2022,2,red_bull,0.0,0.0,10.0
1652,12724,2022,2,alpine,8.0,0.0,5.0
1653,12725,2022,2,haas,10.0,0.0,3.0
1654,12726,2022,2,alfa,9.0,0.0,4.0
1655,12727,2022,2,alphatauri,4.0,0.0,6.0
1656,12728,2022,2,mclaren,0.0,0.0,9.0
1657,12729,2022,2,aston_martin,0.0,0.0,7.0
1658,12730,2022,2,williams,0.0,0.0,8.0
1659,12731,2022,3,ferrari,78.0,1.0,1.0
1660,12732,2022,3,mercedes,38.0,0.0,2.0
1661,12733,2022,3,red_bull,37.0,1.0,3.0
1662,12734,2022,3,mclaren,6.0,0.0,8.0
1663,12735,2022,3,alpine,16.0,0.0,4.0
1664,12736,2022,3,alfa,9.0,0.0,6.0
1665,12737,2022,3,haas,12.0,0.0,5.0
1666,12738,2022,3,alphatauri,8.0,0.0,7.0
1667,12739,2022,3,williams,0.0,0.0,10.0
1668,12740,2022,3,aston_martin,0.0,0.0,9.0
1669,12741,2022,4,ferrari,104.0,2.0,1.0
1670,12742,2022,4,red_bull,55.0,1.0,3.0
1671,12743,2022,4,mercedes,65.0,0.0,2.0
1672,12744,2022,4,mclaren,24.0,0.0,4.0
1673,12745,2022,4,alfa,13.0,0.0,6.0
1674,12746,2022,4,alpine,22.0,0.0,5.0
1675,12747,2022,4,alphatauri,10.0,0.0,8.0
1676,12748,2022,4,haas,12.0,0.0,7.0
1677,12749,2022,4,aston_martin,0.0,0.0,10.0
1678,12750,2022,4,williams,1.0,0.0,9.0
1679,12751,2022,5,ferrari,124.0,2.0,1.0
1680,12752,2022,5,red_bull,113.0,2.0,2.0
1681,12753,2022,5,mercedes,77.0,0.0,3.0
1682,12754,2022,5,mclaren,46.0,0.0,4.0
1683,12755,2022,5,alfa,25.0,0.0,5.0
1684,12756,2022,5,alpine,22.0,0.0,6.0
1685,12757,2022,5,alphatauri,16.0,0.0,7.0
1686,12758,2022,5,haas,15.0,0.0,8.0
1687,12759,2022,5,aston_martin,5.0,0.0,9.0
1688,12760,2022,5,williams,1.0,0.0,10.0
1689,12761,2022,6,red_bull,151.0,3.0,2.0
1690,12762,2022,6,ferrari,157.0,2.0,1.0
1691,12763,2022,6,mercedes,95.0,0.0,3.0
1692,12764,2022,6,mclaren,46.0,0.0,4.0
1693,12765,2022,6,alfa,31.0,0.0,5.0
1694,12766,2022,6,alpine,26.0,0.0,6.0
1695,12767,2022,6,alphatauri,16.0,0.0,7.0
1696,12768,2022,6,haas,15.0,0.0,8.0
1697,12769,2022,6,aston_martin,6.0,0.0,9.0
1698,12770,2022,6,williams,3.0,0.0,10.0
1699,12771,2022,7,red_bull,195.0,4.0,1.0
1700,12772,2022,7,ferrari,169.0,2.0,2.0
1701,12773,2022,7,mercedes,120.0,0.0,3.0
1702,12774,2022,7,mclaren,50.0,0.0,4.0
1703,12775,2022,7,alfa,39.0,0.0,5.0
1704,12776,2022,7,alpine,34.0,0.0,6.0
1705,12777,2022,7,alphatauri,17.0,0.0,7.0
1706,12778,2022,7,haas,15.0,0.0,8.0
1707,12779,2022,7,aston_martin,6.0,0.0,9.0
1708,12780,2022,7,williams,3.0,0.0,10.0
1709,12781,2022,8,red_bull,235.0,5.0,1.0
1710,12782,2022,8,ferrari,199.0,2.0,2.0
1711,12783,2022,8,mercedes,134.0,0.0,3.0
1712,12784,2022,8,mclaren,59.0,0.0,4.0
1713,12785,2022,8,alpine,40.0,0.0,6.0
1714,12786,2022,8,alfa,41.0,0.0,5.0
1715,12787,2022,8,alphatauri,17.0,0.0,7.0
1716,12788,2022,8,haas,15.0,0.0,8.0
1717,12789,2022,8,aston_martin,7.0,0.0,9.0
1718,12790,2022,8,williams,3.0,0.0,10.0
1719,12791,2022,9,red_bull,279.0,6.0,1.0
1720,12792,2022,9,ferrari,199.0,2.0,2.0
1721,12793,2022,9,mercedes,161.0,0.0,3.0
1722,12794,2022,9,mclaren,65.0,0.0,4.0
1723,12795,2022,9,alpine,47.0,0.0,5.0
1724,12796,2022,9,alfa,41.0,0.0,6.0
1725,12797,2022,9,alphatauri,27.0,0.0,7.0
1726,12798,2022,9,aston_martin,15.0,0.0,9.0
1727,12799,2022,9,haas,15.0,0.0,8.0
1728,12800,2022,9,williams,3.0,0.0,10.0
1729,12801,2022,10,red_bull,304.0,7.0,1.0
1730,12802,2022,10,ferrari,228.0,2.0,2.0
1731,12803,2022,10,mercedes,188.0,0.0,3.0
1732,12804,2022,10,mclaren,65.0,0.0,4.0
1733,12805,2022,10,alpine,57.0,0.0,5.0
1734,12806,2022,10,alfa,51.0,0.0,6.0
1735,12807,2022,10,alphatauri,27.0,0.0,7.0
1736,12808,2022,10,haas,15.0,0.0,9.0
1737,12809,2022,10,aston_martin,16.0,0.0,8.0
1738,12810,2022,10,williams,3.0,0.0,10.0
1739,12811,2022,11,red_bull,328.0,7.0,1.0
1740,12812,2022,11,ferrari,265.0,3.0,2.0
1741,12813,2022,11,mercedes,204.0,0.0,3.0
1742,12814,2022,11,mclaren,73.0,0.0,4.0
1743,12815,2022,11,alpine,67.0,0.0,5.0
1744,12816,2022,11,alfa,51.0,0.0,6.0
1745,12817,2022,11,haas,20.0,0.0,8.0
1746,12818,2022,11,alphatauri,27.0,0.0,7.0
1747,12819,2022,11,aston_martin,18.0,0.0,9.0
1748,12820,2022,11,williams,3.0,0.0,10.0
1749,12821,2022,12,red_bull,359.0,7.0,1.0
1750,12822,2022,12,ferrari,303.0,4.0,2.0
1751,12823,2022,12,mercedes,237.0,0.0,3.0
1752,12824,2022,12,alpine,81.0,0.0,5.0
1753,12825,2022,12,mclaren,81.0,0.0,4.0
1754,12826,2022,12,alfa,51.0,0.0,6.0
1755,12827,2022,12,haas,34.0,0.0,7.0
1756,12828,2022,12,alphatauri,27.0,0.0,8.0
1757,12829,2022,12,aston_martin,18.0,0.0,9.0
1758,12830,2022,12,williams,3.0,0.0,10.0
1759,12831,2022,13,red_bull,396.0,8.0,1.0
1760,12832,2022,13,ferrari,314.0,4.0,2.0
1761,12833,2022,13,mercedes,270.0,0.0,3.0
1762,12834,2022,13,alpine,93.0,0.0,4.0
1763,12835,2022,13,mclaren,89.0,0.0,5.0
1764,12836,2022,13,alfa,51.0,0.0,6.0
1765,12837,2022,13,haas,34.0,0.0,7.0
1766,12838,2022,13,alphatauri,27.0,0.0,8.0
1767,12839,2022,13,aston_martin,19.0,0.0,9.0
1768,12840,2022,13,williams,3.0,0.0,10.0
1769,12841,2022,14,red_bull,431.0,9.0,1.0
1770,12842,2022,14,ferrari,334.0,4.0,2.0
1771,12843,2022,14,mercedes,304.0,0.0,3.0
1772,12844,2022,14,alpine,99.0,0.0,4.0
1773,12845,2022,14,mclaren,95.0,0.0,5.0
1774,12846,2022,14,alfa,51.0,0.0,6.0
1775,12847,2022,14,haas,34.0,0.0,7.0
1776,12848,2022,14,alphatauri,27.0,0.0,8.0
1777,12849,2022,14,aston_martin,20.0,0.0,9.0
1778,12850,2022,14,williams,3.0,0.0,10.0
1779,12851,2022,15,red_bull,475.0,10.0,1.0
1780,12852,2022,15,ferrari,357.0,4.0,2.0
1781,12853,2022,15,mercedes,316.0,0.0,3.0
1782,12854,2022,15,alpine,115.0,0.0,4.0
1783,12855,2022,15,mclaren,95.0,0.0,5.0
1784,12856,2022,15,alfa,51.0,0.0,6.0
1785,12857,2022,15,haas,34.0,0.0,7.0
1786,12858,2022,15,alphatauri,29.0,0.0,8.0
1787,12859,2022,15,aston_martin,24.0,0.0,9.0
1788,12860,2022,15,williams,4.0,0.0,10.0
1789,12861,2022,16,red_bull,511.0,11.0,1.0
1790,12862,2022,16,ferrari,376.0,4.0,2.0
1791,12863,2022,16,mercedes,346.0,0.0,3.0
1792,12864,2022,16,alpine,125.0,0.0,4.0
1793,12865,2022,16,mclaren,101.0,0.0,5.0
1794,12866,2022,16,alfa,51.0,0.0,6.0
1795,12867,2022,16,haas,34.0,0.0,7.0
1796,12868,2022,16,alphatauri,29.0,0.0,8.0
1797,12869,2022,16,aston_martin,25.0,0.0,9.0
1798,12870,2022,16,williams,4.0,0.0,10.0
1799,12871,2022,17,red_bull,545.0,12.0,1.0
1800,12872,2022,17,ferrari,406.0,4.0,2.0
1801,12873,2022,17,mercedes,371.0,0.0,3.0
1802,12874,2022,17,mclaren,107.0,0.0,5.0
1803,12875,2022,17,alpine,125.0,0.0,4.0
1804,12876,2022,17,alfa,52.0,0.0,6.0
1805,12877,2022,17,aston_martin,25.0,0.0,9.0
1806,12878,2022,17,haas,34.0,0.0,7.0
1807,12879,2022,17,alphatauri,33.0,0.0,8.0
1808,12880,2022,17,williams,6.0,0.0,10.0
1809,12881,2022,18,red_bull,576.0,13.0,1.0
1810,12882,2022,18,ferrari,439.0,4.0,2.0
1811,12883,2022,18,mercedes,373.0,0.0,3.0
1812,12884,2022,18,alpine,125.0,0.0,5.0
1813,12885,2022,18,mclaren,129.0,0.0,4.0
1814,12886,2022,18,alfa,52.0,0.0,6.0
1815,12887,2022,18,aston_martin,37.0,0.0,7.0
1816,12888,2022,18,haas,34.0,0.0,8.0
1817,12889,2022,18,alphatauri,34.0,0.0,9.0
1818,12890,2022,18,williams,6.0,0.0,10.0
1819,12891,2022,19,red_bull,619.0,14.0,1.0
1820,12892,2022,19,ferrari,454.0,4.0,2.0
1821,12893,2022,19,mercedes,387.0,0.0,3.0
1822,12894,2022,19,alpine,143.0,0.0,4.0
1823,12895,2022,19,mclaren,130.0,0.0,5.0
1824,12896,2022,19,alfa,52.0,0.0,6.0
1825,12897,2022,19,aston_martin,45.0,0.0,7.0
1826,12898,2022,19,haas,34.0,0.0,8.0
1827,12899,2022,19,alphatauri,34.0,0.0,9.0
1828,12900,2022,19,williams,8.0,0.0,10.0
1829,12901,2022,20,red_bull,656.0,15.0,1.0
1830,12902,2022,20,ferrari,469.0,4.0,2.0
1831,12903,2022,20,mercedes,416.0,0.0,3.0
1832,12904,2022,20,alpine,149.0,0.0,4.0
1833,12905,2022,20,mclaren,138.0,0.0,5.0
1834,12906,2022,20,alfa,52.0,0.0,6.0
1835,12907,2022,20,aston_martin,49.0,0.0,7.0
1836,12908,2022,20,haas,36.0,0.0,8.0
1837,12909,2022,20,alphatauri,35.0,0.0,9.0
1838,12910,2022,20,williams,8.0,0.0,10.0
1839,12911,2022,21,red_bull,696.0,16.0,1.0
1840,12912,2022,21,ferrari,487.0,4.0,2.0
1841,12913,2022,21,mercedes,447.0,0.0,3.0
1842,12914,2022,21,alpine,153.0,0.0,4.0
1843,12915,2022,21,mclaren,146.0,0.0,5.0
1844,12916,2022,21,alfa,53.0,0.0,6.0
1845,12917,2022,21,aston_martin,49.0,0.0,7.0
1846,12918,2022,21,haas,36.0,0.0,8.0
1847,12919,2022,21,alphatauri,35.0,0.0,9.0
1848,12920,2022,21,williams,8.0,0.0,10.0
1849,12921,2022,22,red_bull,719.0,16.0,1.0
1850,12922,2022,22,ferrari,524.0,4.0,2.0
1851,12923,2022,22,mercedes,505.0,1.0,3.0
1852,12924,2022,22,alpine,167.0,0.0,4.0
1853,12925,2022,22,mclaren,148.0,0.0,5.0
1854,12926,2022,22,alfa,55.0,0.0,6.0
1855,12927,2022,22,aston_martin,50.0,0.0,7.0
1856,12928,2022,22,haas,37.0,0.0,8.0
1857,12929,2022,22,alphatauri,35.0,0.0,9.0
1858,12930,2022,22,williams,8.0,0.0,10.0
